sample_id,Class_encoded,Class
4694,2,CALI
5860,4,HOROZ
2621,0,BARBUNYA
8313,6,SIRA
5531,4,HOROZ
12666,3,DERMASON
7712,6,SIRA
7675,6,SIRA
10056,3,DERMASON
6215,4,HOROZ
1177,5,SEKER
8689,6,SIRA
152,5,SEKER
3759,1,BOMBAY
11692,3,DERMASON
7071,4,HOROZ
4941,2,CALI
8424,6,SIRA
2525,0,BARBUNYA
4464,2,CALI
10120,3,DERMASON
8391,6,SIRA
6446,4,HOROZ
12314,3,DERMASON
7956,6,SIRA
8491,6,SIRA
6458,4,HOROZ
10995,3,DERMASON
11452,3,DERMASON
6972,4,HOROZ
11504,3,DERMASON
10426,3,DERMASON
7208,4,HOROZ
4666,2,CALI
10631,3,DERMASON
11358,3,DERMASON
5918,4,HOROZ
4030,2,CALI
7017,4,HOROZ
12545,3,DERMASON
4081,2,CALI
1610,5,SEKER
2845,0,BARBUNYA
11284,3,DERMASON
12958,3,DERMASON
11076,3,DERMASON
59,5,SEKER
3604,1,BOMBAY
10414,3,DERMASON
11116,3,DERMASON
12531,3,DERMASON
7178,4,HOROZ
12179,3,DERMASON
1886,5,SEKER
5383,2,CALI
7713,6,SIRA
7573,6,SIRA
4691,2,CALI
3842,1,BOMBAY
9827,6,SIRA
5040,2,CALI
8835,6,SIRA
10445,3,DERMASON
11465,3,DERMASON
64,5,SEKER
7738,6,SIRA
2309,0,BARBUNYA
11141,3,DERMASON
8892,6,SIRA
6658,4,HOROZ
3277,0,BARBUNYA
4393,2,CALI
6645,4,HOROZ
4346,2,CALI
12841,3,DERMASON
4891,2,CALI
8065,6,SIRA
3894,2,CALI
13473,3,DERMASON
4598,2,CALI
6319,4,HOROZ
6318,4,HOROZ
11826,3,DERMASON
4347,2,CALI
6657,4,HOROZ
6529,4,HOROZ
1888,5,SEKER
9554,6,SIRA
9157,6,SIRA
9679,6,SIRA
9861,6,SIRA
7567,6,SIRA
5757,4,HOROZ
5370,2,CALI
4265,2,CALI
10046,3,DERMASON
6385,4,HOROZ
9133,6,SIRA
6642,4,HOROZ
10196,3,DERMASON
11766,3,DERMASON
12171,3,DERMASON
2049,0,BARBUNYA
905,5,SEKER
4255,2,CALI
3069,0,BARBUNYA
11090,3,DERMASON
4028,2,CALI
8360,6,SIRA
7859,6,SIRA
9396,6,SIRA
4262,2,CALI
1481,5,SEKER
7977,6,SIRA
12190,3,DERMASON
12870,3,DERMASON
3825,1,BOMBAY
8185,6,SIRA
3620,1,BOMBAY
5216,2,CALI
2431,0,BARBUNYA
9451,6,SIRA
11422,3,DERMASON
1170,5,SEKER
13344,3,DERMASON
459,5,SEKER
4565,2,CALI
1334,5,SEKER
12680,3,DERMASON
2963,0,BARBUNYA
5625,4,HOROZ
8634,6,SIRA
10164,3,DERMASON
13232,3,DERMASON
11098,3,DERMASON
12646,3,DERMASON
11418,3,DERMASON
1992,5,SEKER
7360,4,HOROZ
8905,6,SIRA
9553,6,SIRA
7664,6,SIRA
8628,6,SIRA
6484,4,HOROZ
2399,0,BARBUNYA
5888,4,HOROZ
8375,6,SIRA
11133,3,DERMASON
5813,4,HOROZ
5539,4,HOROZ
8809,6,SIRA
7651,6,SIRA
5827,4,HOROZ
7109,4,HOROZ
5966,4,HOROZ
5711,4,HOROZ
5386,2,CALI
2160,0,BARBUNYA
6011,4,HOROZ
11627,3,DERMASON
8986,6,SIRA
9216,6,SIRA
12636,3,DERMASON
5668,4,HOROZ
2488,0,BARBUNYA
13231,3,DERMASON
2794,0,BARBUNYA
9322,6,SIRA
10460,3,DERMASON
11242,3,DERMASON
7387,6,SIRA
13236,3,DERMASON
11738,3,DERMASON
12408,3,DERMASON
9338,6,SIRA
10224,3,DERMASON
12682,3,DERMASON
2263,0,BARBUNYA
6284,4,HOROZ
4474,2,CALI
10007,3,DERMASON
989,5,SEKER
9782,6,SIRA
1667,5,SEKER
3988,2,CALI
10396,3,DERMASON
4001,2,CALI
5498,2,CALI
5222,2,CALI
9882,6,SIRA
9282,6,SIRA
10073,3,DERMASON
11747,3,DERMASON
5688,4,HOROZ
6151,4,HOROZ
6927,4,HOROZ
1555,5,SEKER
13513,3,DERMASON
3980,2,CALI
5149,2,CALI
12197,3,DERMASON
6666,4,HOROZ
13200,3,DERMASON
9632,6,SIRA
8573,6,SIRA
1580,5,SEKER
2997,0,BARBUNYA
13009,3,DERMASON
13051,3,DERMASON
280,5,SEKER
4573,2,CALI
10205,3,DERMASON
8341,6,SIRA
10312,3,DERMASON
9989,6,SIRA
11801,3,DERMASON
8395,6,SIRA
2362,0,BARBUNYA
8369,6,SIRA
2988,0,BARBUNYA
12180,3,DERMASON
11488,3,DERMASON
8247,6,SIRA
9037,6,SIRA
5427,2,CALI
516,5,SEKER
4053,2,CALI
10928,3,DERMASON
13110,3,DERMASON
1228,5,SEKER
12534,3,DERMASON
7716,6,SIRA
497,5,SEKER
303,5,SEKER
9600,6,SIRA
4909,2,CALI
10619,3,DERMASON
3442,1,BOMBAY
3474,1,BOMBAY
2023,5,SEKER
11950,3,DERMASON
8604,6,SIRA
11289,3,DERMASON
6033,4,HOROZ
2753,0,BARBUNYA
5493,2,CALI
1106,5,SEKER
12141,3,DERMASON
4681,2,CALI
8966,6,SIRA
8536,6,SIRA
8081,6,SIRA
2156,0,BARBUNYA
5631,4,HOROZ
12579,3,DERMASON
7919,6,SIRA
5532,4,HOROZ
6098,4,HOROZ
12998,3,DERMASON
4071,2,CALI
2215,0,BARBUNYA
8788,6,SIRA
985,5,SEKER
13214,3,DERMASON
1398,5,SEKER
747,5,SEKER
3710,1,BOMBAY
7484,6,SIRA
8768,6,SIRA
2990,0,BARBUNYA
13482,3,DERMASON
3844,1,BOMBAY
11938,3,DERMASON
6852,4,HOROZ
2658,0,BARBUNYA
8517,6,SIRA
6114,4,HOROZ
3807,1,BOMBAY
3795,1,BOMBAY
936,5,SEKER
7570,6,SIRA
6756,4,HOROZ
1776,5,SEKER
4236,2,CALI
13267,3,DERMASON
12224,3,DERMASON
2696,0,BARBUNYA
13455,3,DERMASON
11447,3,DERMASON
11724,3,DERMASON
1807,5,SEKER
977,5,SEKER
7759,6,SIRA
8878,6,SIRA
2792,0,BARBUNYA
8229,6,SIRA
632,5,SEKER
8306,6,SIRA
4870,2,CALI
3478,1,BOMBAY
5650,4,HOROZ
3917,2,CALI
11237,3,DERMASON
6998,4,HOROZ
2034,0,BARBUNYA
7448,6,SIRA
5753,4,HOROZ
4105,2,CALI
13203,3,DERMASON
3383,1,BOMBAY
5563,4,HOROZ
7272,4,HOROZ
4949,2,CALI
12512,3,DERMASON
10332,3,DERMASON
9701,6,SIRA
6839,4,HOROZ
11150,3,DERMASON
1541,5,SEKER
3371,1,BOMBAY
7025,4,HOROZ
80,5,SEKER
6026,4,HOROZ
11737,3,DERMASON
11867,3,DERMASON
4964,2,CALI
504,5,SEKER
237,5,SEKER
9179,6,SIRA
10159,3,DERMASON
10024,3,DERMASON
5456,2,CALI
1742,5,SEKER
11896,3,DERMASON
10388,3,DERMASON
12586,3,DERMASON
449,5,SEKER
12633,3,DERMASON
2390,0,BARBUNYA
2054,0,BARBUNYA
664,5,SEKER
9964,6,SIRA
1153,5,SEKER
5769,4,HOROZ
13140,3,DERMASON
4151,2,CALI
7333,4,HOROZ
1468,5,SEKER
7204,4,HOROZ
7057,4,HOROZ
2911,0,BARBUNYA
2290,0,BARBUNYA
11437,3,DERMASON
589,5,SEKER
10222,3,DERMASON
13441,3,DERMASON
4520,2,CALI
2236,0,BARBUNYA
10166,3,DERMASON
3709,1,BOMBAY
3829,1,BOMBAY
2833,0,BARBUNYA
6039,4,HOROZ
11661,3,DERMASON
7381,6,SIRA
1295,5,SEKER
1094,5,SEKER
5700,4,HOROZ
5081,2,CALI
11674,3,DERMASON
11721,3,DERMASON
7404,6,SIRA
6876,4,HOROZ
635,5,SEKER
128,5,SEKER
8338,6,SIRA
5338,2,CALI
13421,3,DERMASON
6412,4,HOROZ
2992,0,BARBUNYA
847,5,SEKER
10963,3,DERMASON
10777,3,DERMASON
11257,3,DERMASON
3475,1,BOMBAY
13160,3,DERMASON
4415,2,CALI
12914,3,DERMASON
9402,6,SIRA
7546,6,SIRA
3213,0,BARBUNYA
9329,6,SIRA
4907,2,CALI
7006,4,HOROZ
7149,4,HOROZ
5071,2,CALI
4840,2,CALI
6063,4,HOROZ
12020,3,DERMASON
3185,0,BARBUNYA
1070,5,SEKER
8098,6,SIRA
2030,0,BARBUNYA
7018,4,HOROZ
8978,6,SIRA
12299,3,DERMASON
6874,4,HOROZ
11665,3,DERMASON
10802,3,DERMASON
8970,6,SIRA
3626,1,BOMBAY
930,5,SEKER
286,5,SEKER
7044,4,HOROZ
8138,6,SIRA
7871,6,SIRA
2933,0,BARBUNYA
2841,0,BARBUNYA
2110,0,BARBUNYA
929,5,SEKER
13139,3,DERMASON
4247,2,CALI
7765,6,SIRA
2913,0,BARBUNYA
5856,4,HOROZ
6730,4,HOROZ
2629,0,BARBUNYA
116,5,SEKER
5482,2,CALI
1404,5,SEKER
5189,2,CALI
667,5,SEKER
4784,2,CALI
10361,3,DERMASON
13422,3,DERMASON
10087,3,DERMASON
5976,4,HOROZ
5379,2,CALI
7384,6,SIRA
1958,5,SEKER
11681,3,DERMASON
4584,2,CALI
6249,4,HOROZ
7228,4,HOROZ
12589,3,DERMASON
12543,3,DERMASON
7146,4,HOROZ
6131,4,HOROZ
357,5,SEKER
9925,6,SIRA
5607,4,HOROZ
3194,0,BARBUNYA
13169,3,DERMASON
1298,5,SEKER
8309,6,SIRA
2466,0,BARBUNYA
5227,2,CALI
5814,4,HOROZ
2223,0,BARBUNYA
5655,4,HOROZ
2379,0,BARBUNYA
7450,6,SIRA
9915,6,SIRA
12078,3,DERMASON
4086,2,CALI
578,5,SEKER
9098,6,SIRA
8038,6,SIRA
11189,3,DERMASON
5518,4,HOROZ
1935,5,SEKER
11125,3,DERMASON
7061,4,HOROZ
2695,0,BARBUNYA
12846,3,DERMASON
1829,5,SEKER
7083,4,HOROZ
7405,6,SIRA
7848,6,SIRA
2730,0,BARBUNYA
10237,3,DERMASON
7496,6,SIRA
6946,4,HOROZ
8210,6,SIRA
7417,6,SIRA
2159,0,BARBUNYA
8932,6,SIRA
6449,4,HOROZ
6558,4,HOROZ
7672,6,SIRA
922,5,SEKER
2516,0,BARBUNYA
10147,3,DERMASON
12151,3,DERMASON
7153,4,HOROZ
8140,6,SIRA
10444,3,DERMASON
11413,3,DERMASON
10053,3,DERMASON
12645,3,DERMASON
9799,6,SIRA
3225,0,BARBUNYA
10397,3,DERMASON
12181,3,DERMASON
803,5,SEKER
12839,3,DERMASON
7314,4,HOROZ
5315,2,CALI
12539,3,DERMASON
1906,5,SEKER
5941,4,HOROZ
6867,4,HOROZ
12209,3,DERMASON
7077,4,HOROZ
5204,2,CALI
8417,6,SIRA
484,5,SEKER
8371,6,SIRA
10271,3,DERMASON
3391,1,BOMBAY
9106,6,SIRA
7247,4,HOROZ
11356,3,DERMASON
11679,3,DERMASON
1756,5,SEKER
7038,4,HOROZ
2387,0,BARBUNYA
168,5,SEKER
8110,6,SIRA
10695,3,DERMASON
549,5,SEKER
6253,4,HOROZ
3004,0,BARBUNYA
11786,3,DERMASON
5968,4,HOROZ
1499,5,SEKER
10218,3,DERMASON
3633,1,BOMBAY
5067,2,CALI
6112,4,HOROZ
6796,4,HOROZ
9647,6,SIRA
7169,4,HOROZ
1214,5,SEKER
1182,5,SEKER
2934,0,BARBUNYA
3469,1,BOMBAY
9149,6,SIRA
3016,0,BARBUNYA
6991,4,HOROZ
8353,6,SIRA
2111,0,BARBUNYA
3802,1,BOMBAY
4882,2,CALI
7510,6,SIRA
10089,3,DERMASON
5798,4,HOROZ
11617,3,DERMASON
7164,4,HOROZ
724,5,SEKER
9297,6,SIRA
540,5,SEKER
4449,2,CALI
3599,1,BOMBAY
827,5,SEKER
9368,6,SIRA
5635,4,HOROZ
12364,3,DERMASON
1700,5,SEKER
9443,6,SIRA
5994,4,HOROZ
2462,0,BARBUNYA
5497,2,CALI
13182,3,DERMASON
3954,2,CALI
4818,2,CALI
12993,3,DERMASON
9703,6,SIRA
10590,3,DERMASON
5287,2,CALI
2948,0,BARBUNYA
4263,2,CALI
311,5,SEKER
9303,6,SIRA
1052,5,SEKER
9455,6,SIRA
6226,4,HOROZ
2495,0,BARBUNYA
4270,2,CALI
8490,6,SIRA
13221,3,DERMASON
13524,3,DERMASON
3309,0,BARBUNYA
2812,0,BARBUNYA
8299,6,SIRA
5447,2,CALI
13476,3,DERMASON
4080,2,CALI
11781,3,DERMASON
11739,3,DERMASON
1072,5,SEKER
2332,0,BARBUNYA
4918,2,CALI
1279,5,SEKER
582,5,SEKER
9491,6,SIRA
8320,6,SIRA
13447,3,DERMASON
6383,4,HOROZ
2097,0,BARBUNYA
11009,3,DERMASON
1686,5,SEKER
5616,4,HOROZ
9421,6,SIRA
5533,4,HOROZ
8281,6,SIRA
9838,6,SIRA
5305,2,CALI
9566,6,SIRA
6390,4,HOROZ
10473,3,DERMASON
12937,3,DERMASON
9332,6,SIRA
6029,4,HOROZ
12684,3,DERMASON
12765,3,DERMASON
5454,2,CALI
6883,4,HOROZ
9643,6,SIRA
7822,6,SIRA
3857,1,BOMBAY
4386,2,CALI
7999,6,SIRA
6910,4,HOROZ
3147,0,BARBUNYA
9138,6,SIRA
2906,0,BARBUNYA
10785,3,DERMASON
4047,2,CALI
8494,6,SIRA
6370,4,HOROZ
1285,5,SEKER
7811,6,SIRA
2631,0,BARBUNYA
11607,3,DERMASON
11843,3,DERMASON
8237,6,SIRA
7491,6,SIRA
1124,5,SEKER
11016,3,DERMASON
5317,2,CALI
12268,3,DERMASON
486,5,SEKER
13296,3,DERMASON
11758,3,DERMASON
7927,6,SIRA
2465,0,BARBUNYA
9480,6,SIRA
5382,2,CALI
10288,3,DERMASON
8303,6,SIRA
1036,5,SEKER
7993,6,SIRA
5033,2,CALI
3718,1,BOMBAY
7795,6,SIRA
13138,3,DERMASON
7322,4,HOROZ
13304,3,DERMASON
12954,3,DERMASON
12950,3,DERMASON
10957,3,DERMASON
7232,4,HOROZ
3423,1,BOMBAY
8961,6,SIRA
10088,3,DERMASON
2798,0,BARBUNYA
5420,2,CALI
11618,3,DERMASON
10442,3,DERMASON
8624,6,SIRA
12407,3,DERMASON
6563,4,HOROZ
4102,2,CALI
10254,3,DERMASON
7538,6,SIRA
4042,2,CALI
9025,6,SIRA
8192,6,SIRA
6562,4,HOROZ
9555,6,SIRA
11499,3,DERMASON
13310,3,DERMASON
2649,0,BARBUNYA
71,5,SEKER
11026,3,DERMASON
13032,3,DERMASON
9999,3,DERMASON
11137,3,DERMASON
5425,2,CALI
12192,3,DERMASON
9083,6,SIRA
2584,0,BARBUNYA
9940,6,SIRA
1296,5,SEKER
1771,5,SEKER
12768,3,DERMASON
5841,4,HOROZ
12244,3,DERMASON
11320,3,DERMASON
99,5,SEKER
899,5,SEKER
4113,2,CALI
3692,1,BOMBAY
12409,3,DERMASON
5924,4,HOROZ
3466,1,BOMBAY
8726,6,SIRA
8284,6,SIRA
13429,3,DERMASON
2413,0,BARBUNYA
3233,0,BARBUNYA
1550,5,SEKER
4197,2,CALI
13243,3,DERMASON
12373,3,DERMASON
2975,0,BARBUNYA
1573,5,SEKER
4504,2,CALI
8114,6,SIRA
8887,6,SIRA
10464,3,DERMASON
7147,4,HOROZ
11727,3,DERMASON
13171,3,DERMASON
2814,0,BARBUNYA
6002,4,HOROZ
8979,6,SIRA
12971,3,DERMASON
12855,3,DERMASON
9357,6,SIRA
11334,3,DERMASON
8356,6,SIRA
751,5,SEKER
6791,4,HOROZ
6617,4,HOROZ
10574,3,DERMASON
1597,5,SEKER
9247,6,SIRA
4775,2,CALI
9621,6,SIRA
3784,1,BOMBAY
1600,5,SEKER
4407,2,CALI
976,5,SEKER
5459,2,CALI
11083,3,DERMASON
11464,3,DERMASON
5803,4,HOROZ
5130,2,CALI
8888,6,SIRA
12426,3,DERMASON
3168,0,BARBUNYA
3402,1,BOMBAY
11264,3,DERMASON
5314,2,CALI
13315,3,DERMASON
9395,6,SIRA
12591,3,DERMASON
4924,2,CALI
392,5,SEKER
3332,0,BARBUNYA
2368,0,BARBUNYA
13259,3,DERMASON
11651,3,DERMASON
506,5,SEKER
9287,6,SIRA
525,5,SEKER
161,5,SEKER
4586,2,CALI
2340,0,BARBUNYA
12166,3,DERMASON
10961,3,DERMASON
1625,5,SEKER
5408,2,CALI
10571,3,DERMASON
2608,0,BARBUNYA
8321,6,SIRA
1258,5,SEKER
10674,3,DERMASON
6735,4,HOROZ
752,5,SEKER
12077,3,DERMASON
3410,1,BOMBAY
1107,5,SEKER
13332,3,DERMASON
4780,2,CALI
1950,5,SEKER
3816,1,BOMBAY
3024,0,BARBUNYA
2926,0,BARBUNYA
10749,3,DERMASON
623,5,SEKER
1951,5,SEKER
9765,6,SIRA
12805,3,DERMASON
10344,3,DERMASON
9433,6,SIRA
13389,3,DERMASON
1406,5,SEKER
3701,1,BOMBAY
7120,4,HOROZ
8422,6,SIRA
7371,6,SIRA
12107,3,DERMASON
12390,3,DERMASON
9717,6,SIRA
6502,4,HOROZ
9335,6,SIRA
5052,2,CALI
151,5,SEKER
7302,4,HOROZ
9596,6,SIRA
6606,4,HOROZ
2355,0,BARBUNYA
9922,6,SIRA
11066,3,DERMASON
7998,6,SIRA
11435,3,DERMASON
8228,6,SIRA
5937,4,HOROZ
8585,6,SIRA
563,5,SEKER
4848,2,CALI
5499,2,CALI
5544,4,HOROZ
9904,6,SIRA
32,5,SEKER
2343,0,BARBUNYA
2282,0,BARBUNYA
11772,3,DERMASON
221,5,SEKER
12008,3,DERMASON
12308,3,DERMASON
7206,4,HOROZ
5617,4,HOROZ
1436,5,SEKER
530,5,SEKER
8053,6,SIRA
11236,3,DERMASON
668,5,SEKER
12428,3,DERMASON
12776,3,DERMASON
4127,2,CALI
5143,2,CALI
3537,1,BOMBAY
5389,2,CALI
5939,4,HOROZ
4123,2,CALI
14,5,SEKER
1268,5,SEKER
1248,5,SEKER
4302,2,CALI
5404,2,CALI
10842,3,DERMASON
12711,3,DERMASON
11010,3,DERMASON
3108,0,BARBUNYA
9442,6,SIRA
11269,3,DERMASON
1454,5,SEKER
11559,3,DERMASON
57,5,SEKER
2117,0,BARBUNYA
344,5,SEKER
926,5,SEKER
6180,4,HOROZ
10470,3,DERMASON
7171,4,HOROZ
4571,2,CALI
1333,5,SEKER
1058,5,SEKER
772,5,SEKER
10792,3,DERMASON
1877,5,SEKER
4373,2,CALI
2805,0,BARBUNYA
11393,3,DERMASON
12883,3,DERMASON
8777,6,SIRA
6727,4,HOROZ
2251,0,BARBUNYA
10475,3,DERMASON
6673,4,HOROZ
5653,4,HOROZ
1101,5,SEKER
3425,1,BOMBAY
1397,5,SEKER
455,5,SEKER
7975,6,SIRA
12356,3,DERMASON
6684,4,HOROZ
7394,6,SIRA
878,5,SEKER
5634,4,HOROZ
4313,2,CALI
1257,5,SEKER
8461,6,SIRA
3350,1,BOMBAY
177,5,SEKER
2579,0,BARBUNYA
846,5,SEKER
12697,3,DERMASON
1653,5,SEKER
10717,3,DERMASON
11372,3,DERMASON
2154,0,BARBUNYA
3291,0,BARBUNYA
11021,3,DERMASON
669,5,SEKER
2070,0,BARBUNYA
1798,5,SEKER
5341,2,CALI
8872,6,SIRA
2230,0,BARBUNYA
9627,6,SIRA
10964,3,DERMASON
11221,3,DERMASON
10195,3,DERMASON
4805,2,CALI
6654,4,HOROZ
7483,6,SIRA
2329,0,BARBUNYA
10105,3,DERMASON
5984,4,HOROZ
5873,4,HOROZ
10835,3,DERMASON
365,5,SEKER
755,5,SEKER
11723,3,DERMASON
4889,2,CALI
5915,4,HOROZ
7710,6,SIRA
11147,3,DERMASON
5422,2,CALI
8351,6,SIRA
7704,6,SIRA
10226,3,DERMASON
7989,6,SIRA
744,5,SEKER
12896,3,DERMASON
4545,2,CALI
10357,3,DERMASON
7469,6,SIRA
636,5,SEKER
4600,2,CALI
7466,6,SIRA
406,5,SEKER
4670,2,CALI
3320,0,BARBUNYA
10045,3,DERMASON
3231,0,BARBUNYA
6547,4,HOROZ
2180,0,BARBUNYA
2138,0,BARBUNYA
12716,3,DERMASON
10874,3,DERMASON
8715,6,SIRA
8681,6,SIRA
3481,1,BOMBAY
13264,3,DERMASON
12335,3,DERMASON
4654,2,CALI
4577,2,CALI
2339,0,BARBUNYA
4627,2,CALI
9084,6,SIRA
7230,4,HOROZ
1582,5,SEKER
12213,3,DERMASON
3532,1,BOMBAY
1326,5,SEKER
1966,5,SEKER
11219,3,DERMASON
1903,5,SEKER
1594,5,SEKER
6099,4,HOROZ
11830,3,DERMASON
1524,5,SEKER
1189,5,SEKER
13143,3,DERMASON
12949,3,DERMASON
9262,6,SIRA
3337,0,BARBUNYA
11233,3,DERMASON
7883,6,SIRA
912,5,SEKER
13086,3,DERMASON
7699,6,SIRA
1819,5,SEKER
1184,5,SEKER
6997,4,HOROZ
4768,2,CALI
10800,3,DERMASON
9422,6,SIRA
5500,2,CALI
5945,4,HOROZ
7439,6,SIRA
13456,3,DERMASON
11354,3,DERMASON
3685,1,BOMBAY
4982,2,CALI
2861,0,BARBUNYA
193,5,SEKER
5433,2,CALI
9279,6,SIRA
2598,0,BARBUNYA
291,5,SEKER
5003,2,CALI
9155,6,SIRA
12374,3,DERMASON
11109,3,DERMASON
12940,3,DERMASON
12229,3,DERMASON
879,5,SEKER
11775,3,DERMASON
1706,5,SEKER
4115,2,CALI
7056,4,HOROZ
9781,6,SIRA
1789,5,SEKER
4881,2,CALI
7108,4,HOROZ
9691,6,SIRA
6680,4,HOROZ
12074,3,DERMASON
4735,2,CALI
12504,3,DERMASON
678,5,SEKER
2743,0,BARBUNYA
3361,1,BOMBAY
9816,6,SIRA
6633,4,HOROZ
11612,3,DERMASON
2684,0,BARBUNYA
10751,3,DERMASON
8503,6,SIRA
10294,3,DERMASON
3322,0,BARBUNYA
9277,6,SIRA
6752,4,HOROZ
5732,4,HOROZ
11890,3,DERMASON
2258,0,BARBUNYA
11153,3,DERMASON
11400,3,DERMASON
659,5,SEKER
1265,5,SEKER
11841,3,DERMASON
10292,3,DERMASON
13443,3,DERMASON
11937,3,DERMASON
8078,6,SIRA
7040,4,HOROZ
8550,6,SIRA
553,5,SEKER
12655,3,DERMASON
8859,6,SIRA
297,5,SEKER
6494,4,HOROZ
12928,3,DERMASON
11353,3,DERMASON
7784,6,SIRA
1348,5,SEKER
5492,2,CALI
8264,6,SIRA
9432,6,SIRA
11542,3,DERMASON
8667,6,SIRA
11832,3,DERMASON
2421,0,BARBUNYA
6758,4,HOROZ
13492,3,DERMASON
2029,0,BARBUNYA
1774,5,SEKER
6124,4,HOROZ
1765,5,SEKER
12485,3,DERMASON
5249,2,CALI
9960,6,SIRA
1159,5,SEKER
7724,6,SIRA
11438,3,DERMASON
2797,0,BARBUNYA
10121,3,DERMASON
6744,4,HOROZ
4892,2,CALI
7078,4,HOROZ
6611,4,HOROZ
8811,6,SIRA
10781,3,DERMASON
767,5,SEKER
1280,5,SEKER
5125,2,CALI
6100,4,HOROZ
2301,0,BARBUNYA
9257,6,SIRA
3782,1,BOMBAY
9716,6,SIRA
8619,6,SIRA
5403,2,CALI
12570,3,DERMASON
8060,6,SIRA
3040,0,BARBUNYA
8047,6,SIRA
1591,5,SEKER
11453,3,DERMASON
409,5,SEKER
6649,4,HOROZ
1517,5,SEKER
2770,0,BARBUNYA
8947,6,SIRA
5851,4,HOROZ
7772,6,SIRA
12869,3,DERMASON
9375,6,SIRA
2074,0,BARBUNYA
8398,6,SIRA
12037,3,DERMASON
1860,5,SEKER
9131,6,SIRA
11436,3,DERMASON
8880,6,SIRA
2066,0,BARBUNYA
1317,5,SEKER
8703,6,SIRA
4046,2,CALI
8487,6,SIRA
12692,3,DERMASON
12723,3,DERMASON
11202,3,DERMASON
2253,0,BARBUNYA
3760,1,BOMBAY
3860,1,BOMBAY
12675,3,DERMASON
7137,4,HOROZ
7810,6,SIRA
2383,0,BARBUNYA
1401,5,SEKER
1650,5,SEKER
6076,4,HOROZ
5128,2,CALI
2734,0,BARBUNYA
13294,3,DERMASON
12629,3,DERMASON
379,5,SEKER
5330,2,CALI
5952,4,HOROZ
12230,3,DERMASON
7346,4,HOROZ
6219,4,HOROZ
1915,5,SEKER
10349,3,DERMASON
3856,1,BOMBAY
381,5,SEKER
6598,4,HOROZ
13339,3,DERMASON
4856,2,CALI
12617,3,DERMASON
3922,2,CALI
7470,6,SIRA
5776,4,HOROZ
12046,3,DERMASON
2773,0,BARBUNYA
1500,5,SEKER
1971,5,SEKER
1477,5,SEKER
9212,6,SIRA
10044,3,DERMASON
5088,2,CALI
1831,5,SEKER
13003,3,DERMASON
1442,5,SEKER
5628,4,HOROZ
7130,4,HOROZ
580,5,SEKER
10569,3,DERMASON
8449,6,SIRA
2892,0,BARBUNYA
802,5,SEKER
1360,5,SEKER
13254,3,DERMASON
1862,5,SEKER
6382,4,HOROZ
3212,0,BARBUNYA
10520,3,DERMASON
8278,6,SIRA
5089,2,CALI
10093,3,DERMASON
13247,3,DERMASON
9026,6,SIRA
4806,2,CALI
8529,6,SIRA
4138,2,CALI
3711,1,BOMBAY
11082,3,DERMASON
9169,6,SIRA
5302,2,CALI
8460,6,SIRA
11742,3,DERMASON
11001,3,DERMASON
8194,6,SIRA
10483,3,DERMASON
10479,3,DERMASON
720,5,SEKER
9979,6,SIRA
9065,6,SIRA
12043,3,DERMASON
11337,3,DERMASON
5991,4,HOROZ
3534,1,BOMBAY
990,5,SEKER
8504,6,SIRA
901,5,SEKER
1051,5,SEKER
5337,2,CALI
5725,4,HOROZ
3460,1,BOMBAY
8034,6,SIRA
643,5,SEKER
3515,1,BOMBAY
10187,3,DERMASON
6957,4,HOROZ
9143,6,SIRA
11527,3,DERMASON
2470,0,BARBUNYA
5232,2,CALI
12353,3,DERMASON
8904,6,SIRA
12389,3,DERMASON
5852,4,HOROZ
8426,6,SIRA
5524,4,HOROZ
9898,6,SIRA
8258,6,SIRA
441,5,SEKER
13436,3,DERMASON
9373,6,SIRA
3809,1,BOMBAY
10363,3,DERMASON
7676,6,SIRA
10872,3,DERMASON
773,5,SEKER
9696,6,SIRA
6085,4,HOROZ
11481,3,DERMASON
1589,5,SEKER
644,5,SEKER
12964,3,DERMASON
10779,3,DERMASON
13033,3,DERMASON
186,5,SEKER
884,5,SEKER
10127,3,DERMASON
7566,6,SIRA
86,5,SEKER
12285,3,DERMASON
2305,0,BARBUNYA
9102,6,SIRA
489,5,SEKER
7890,6,SIRA
438,5,SEKER
7374,6,SIRA
2112,0,BARBUNYA
9253,6,SIRA
12307,3,DERMASON
10419,3,DERMASON
10316,3,DERMASON
1975,5,SEKER
5475,2,CALI
8161,6,SIRA
9733,6,SIRA
9175,6,SIRA
1272,5,SEKER
2646,0,BARBUNYA
6868,4,HOROZ
7072,4,HOROZ
12502,3,DERMASON
8148,6,SIRA
12066,3,DERMASON
5325,2,CALI
5546,4,HOROZ
12523,3,DERMASON
1834,5,SEKER
3652,1,BOMBAY
9413,6,SIRA
10463,3,DERMASON
2294,0,BARBUNYA
1593,5,SEKER
2248,0,BARBUNYA
305,5,SEKER
12069,3,DERMASON
12771,3,DERMASON
12174,3,DERMASON
4116,2,CALI
7069,4,HOROZ
11168,3,DERMASON
6981,4,HOROZ
2688,0,BARBUNYA
7243,4,HOROZ
9907,6,SIRA
4073,2,CALI
3761,1,BOMBAY
166,5,SEKER
2076,0,BARBUNYA
6275,4,HOROZ
10722,3,DERMASON
4137,2,CALI
11783,3,DERMASON
13501,3,DERMASON
7872,6,SIRA
4617,2,CALI
