method,model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,explanation_value,abs_explanation_value
LIME,logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,1,ShapeFactor1,-0.2297648132248561,0.2297648132248561
LIME,logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,2,Eccentricity,0.1188241402241247,0.1188241402241247
LIME,logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,3,AspectRation,-0.1135996061284755,0.1135996061284755
LIME,logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,4,MinorAxisLength,0.0940099416970255,0.0940099416970255
LIME,logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,5,ShapeFactor4,0.078299907296072,0.078299907296072
LIME,decision_tree,Decision Tree,unscaled,2573,192,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,MajorAxisLength,0.0847209161681984,0.0847209161681984
LIME,decision_tree,Decision Tree,unscaled,2573,192,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,ShapeFactor1,0.0434306799885387,0.0434306799885387
LIME,decision_tree,Decision Tree,unscaled,2573,192,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,MinorAxisLength,0.0331381200899241,0.0331381200899241
LIME,decision_tree,Decision Tree,unscaled,2573,192,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,ShapeFactor4,-0.0279709872316077,0.0279709872316077
LIME,decision_tree,Decision Tree,unscaled,2573,192,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,Compactness,-0.0237251626352521,0.0237251626352521
LIME,decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,Perimeter,0.1132899135971125,0.1132899135971125
LIME,decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Compactness,0.1086238696295475,0.1086238696295475
LIME,decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,MajorAxisLength,0.0923320877785627,0.0923320877785627
LIME,decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,MinorAxisLength,0.0506837454829237,0.0506837454829237
LIME,decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,ShapeFactor1,0.0486438478578241,0.0486438478578241
LIME,decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,Perimeter,0.1252747638367482,0.1252747638367482
LIME,decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,MajorAxisLength,0.0910443018927786,0.0910443018927786
LIME,decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,MinorAxisLength,0.0640901597593473,0.0640901597593473
LIME,decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,ShapeFactor4,0.0613953189089953,0.0613953189089953
LIME,decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,Compactness,-0.038239808390677,0.038239808390677
LIME,decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,Perimeter,0.1375670457624818,0.1375670457624818
LIME,decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,MajorAxisLength,0.0967632803591443,0.0967632803591443
LIME,decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,ConvexArea,0.0469681136573606,0.0469681136573606
LIME,decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,ShapeFactor4,-0.0365320245975199,0.0365320245975199
LIME,decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,roundness,-0.0294232211079723,0.0294232211079723
LIME,decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,Perimeter,0.1271947425556351,0.1271947425556351
LIME,decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,MajorAxisLength,0.0998178144403197,0.0998178144403197
LIME,decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,MinorAxisLength,0.0702200738787806,0.0702200738787806
LIME,decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,ShapeFactor4,0.0495937309885485,0.0495937309885485
LIME,decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,Compactness,-0.0393420147043556,0.0393420147043556
LIME,decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,Perimeter,0.1369933075840005,0.1369933075840005
LIME,decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,MajorAxisLength,0.1052921757344939,0.1052921757344939
LIME,decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,ConvexArea,0.0500717136964238,0.0500717136964238
LIME,decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,roundness,0.0376873816159907,0.0376873816159907
LIME,decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,ShapeFactor1,0.0350506204188273,0.0350506204188273
LIME,decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,ShapeFactor1,0.0189173414711765,0.0189173414711765
LIME,decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,Perimeter,0.014269873405548,0.014269873405548
LIME,decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,EquivDiameter,0.0064598956506635,0.0064598956506635
LIME,decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,MajorAxisLength,0.00565320114492,0.00565320114492
LIME,decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,ConvexArea,0.0055483390809077,0.0055483390809077
LIME,decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,ShapeFactor1,0.0221161714247085,0.0221161714247085
LIME,decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,Perimeter,0.0152941428864145,0.0152941428864145
LIME,decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,MajorAxisLength,0.0055262485385993,0.0055262485385993
LIME,decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,MinorAxisLength,0.0044961695211528,0.0044961695211528
LIME,decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,ShapeFactor4,0.004338770214705,0.004338770214705
LIME,decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,1,Perimeter,0.2470982685569825,0.2470982685569825
LIME,decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,2,MajorAxisLength,0.1466402474952161,0.1466402474952161
LIME,decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.0869355129231561,0.0869355129231561
LIME,decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,4,Area,0.0709284009684343,0.0709284009684343
LIME,decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,5,ShapeFactor1,0.0705231860081848,0.0705231860081848
LIME,decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,1,Perimeter,0.2553212458818818,0.2553212458818818
LIME,decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,2,MajorAxisLength,0.1584998695289215,0.1584998695289215
LIME,decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.0855698172538056,0.0855698172538056
LIME,decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,4,Extent,-0.054733298311058,0.054733298311058
LIME,decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,5,Compactness,0.0494319976226139,0.0494319976226139
LIME,decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,1,Perimeter,0.2349347751667279,0.2349347751667279
LIME,decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,2,MajorAxisLength,0.1513732024196145,0.1513732024196145
LIME,decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.1005344751524686,0.1005344751524686
LIME,decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,4,ShapeFactor1,0.0631620679005862,0.0631620679005862
LIME,decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,5,Area,0.0547001650112511,0.0547001650112511
LIME,decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,1,Perimeter,0.2412060808213574,0.2412060808213574
LIME,decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,2,MajorAxisLength,0.1564055824256551,0.1564055824256551
LIME,decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.0919307615541678,0.0919307615541678
LIME,decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,4,Extent,-0.0689224741404182,0.0689224741404182
LIME,decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,5,Area,0.0604711959436593,0.0604711959436593
LIME,decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,1,Perimeter,0.2383458365449149,0.2383458365449149
LIME,decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,2,MajorAxisLength,0.1000993197334947,0.1000993197334947
LIME,decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.0948639733575696,0.0948639733575696
LIME,decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,4,ShapeFactor1,0.0612757346450651,0.0612757346450651
LIME,decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,5,Extent,0.0478649412734125,0.0478649412734125
LIME,decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,Perimeter,0.2521283369498044,0.2521283369498044
LIME,decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,MajorAxisLength,0.1636464278582125,0.1636464278582125
LIME,decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.0789128141805512,0.0789128141805512
LIME,decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,ShapeFactor2,-0.0726567266915951,0.0726567266915951
LIME,decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,roundness,-0.0616131691088686,0.0616131691088686
LIME,decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,Perimeter,0.2239406209552061,0.2239406209552061
LIME,decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,MajorAxisLength,0.1385742185709784,0.1385742185709784
LIME,decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,ShapeFactor1,0.0893538188331247,0.0893538188331247
LIME,decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,ShapeFactor2,-0.0566149569417027,0.0566149569417027
LIME,decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,Extent,-0.0561559539405169,0.0561559539405169
LIME,decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,Perimeter,0.1292996196769104,0.1292996196769104
LIME,decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,ShapeFactor1,0.0954509038037055,0.0954509038037055
LIME,decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,MajorAxisLength,0.082691155882659,0.082691155882659
LIME,decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,Area,0.029599963592791,0.029599963592791
LIME,decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,ShapeFactor2,-0.0284370569550293,0.0284370569550293
LIME,decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,1,Perimeter,0.1095476463555466,0.1095476463555466
LIME,decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,2,roundness,-0.069177771293659,0.069177771293659
LIME,decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,3,ShapeFactor3,0.0600401467784714,0.0600401467784714
LIME,decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,4,Extent,0.0568600219258115,0.0568600219258115
LIME,decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,5,Eccentricity,0.0363859686165763,0.0363859686165763
LIME,decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,1,ShapeFactor2,0.0554669570848897,0.0554669570848897
LIME,decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,2,MinorAxisLength,0.0460315038374779,0.0460315038374779
LIME,decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,3,EquivDiameter,0.0391076962980546,0.0391076962980546
LIME,decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,4,Area,0.0378765368201792,0.0378765368201792
LIME,decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,5,ShapeFactor3,0.0369516861958818,0.0369516861958818
LIME,decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,1,ShapeFactor2,-0.0347366318986988,0.0347366318986988
LIME,decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,2,MinorAxisLength,0.0324799561503048,0.0324799561503048
LIME,decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,3,EquivDiameter,0.0276286376352505,0.0276286376352505
LIME,decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,4,roundness,-0.0241824484941249,0.0241824484941249
LIME,decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,5,Eccentricity,0.0236443823709885,0.0236443823709885
LIME,decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,1,ShapeFactor3,0.0544473278378714,0.0544473278378714
LIME,decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,2,Eccentricity,0.0501695726744237,0.0501695726744237
LIME,decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,3,ShapeFactor2,0.029582697409256,0.029582697409256
LIME,decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,4,MajorAxisLength,-0.0273696597285302,0.0273696597285302
LIME,decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,5,ConvexArea,0.0246730063507239,0.0246730063507239
LIME,decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,1,Eccentricity,0.0526752654398128,0.0526752654398128
LIME,decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,2,ShapeFactor3,0.0439419136369924,0.0439419136369924
LIME,decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,3,MinorAxisLength,0.0374941989923816,0.0374941989923816
LIME,decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,4,roundness,-0.0323233592557214,0.0323233592557214
LIME,decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,5,ConvexArea,0.02671139166951,0.02671139166951
LIME,decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,1,MajorAxisLength,-0.0441001559904339,0.0441001559904339
LIME,decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,2,ShapeFactor3,0.0341259074435691,0.0341259074435691
LIME,decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,3,MinorAxisLength,0.0291951728341337,0.0291951728341337
LIME,decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,4,ShapeFactor2,-0.0288845480400961,0.0288845480400961
LIME,decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,5,ConvexArea,0.0274102792039921,0.0274102792039921
LIME,decision_tree,Decision Tree,unscaled,9967,1890,correct_sira,random_forest,6,SIRA,0,BARBUNYA,1,Perimeter,0.0790889952648968,0.0790889952648968
